origen;direccion;dia;hora
8;0;1;101100
8;0;1;102300
8;0;1;103500
8;0;1;104700
8;0;1;105900
8;0;1;111100
8;0;1;112300
8;0;1;113500
8;0;1;114700
8;0;1;115900
8;0;1;121100
8;0;1;122300
8;0;1;123500
8;0;1;124700
8;0;1;125900
8;0;1;131100
8;0;1;132300
8;0;1;133500
8;0;1;134700
8;0;1;135900
8;0;1;141100
8;0;1;142300
8;0;1;143500
8;0;1;144700
8;0;1;145900
8;0;1;151100
8;0;1;152300
8;0;1;153500
8;0;1;154700
8;0;1;155900
8;0;1;161100
8;0;1;162300
8;0;1;163500
8;0;1;164700
8;0;1;165900
8;0;1;171100
8;0;1;172300
8;0;1;173500
8;0;1;174700
8;0;1;175900
8;0;1;181100
8;0;1;182300
8;0;1;183500
8;0;1;184700
8;0;1;185900
8;0;1;191100
8;0;1;192300
8;0;1;193500
8;0;1;194700
8;0;1;195900
8;0;1;201100
8;0;1;202300
8;0;1;203500
8;0;1;204700
8;0;1;205900
8;0;1;211100
8;0;1;212300
8;0;1;213500
8;0;1;214700
8;0;1;215900
8;0;1;221100
8;0;1;222300
8;0;1;224100
8;0;2;83500
8;0;2;85300
8;0;2;91100
8;0;2;92900
8;0;2;94700
8;0;2;100500
8;0;2;102300
8;0;2;104100
8;0;2;105900
8;0;2;111700
8;0;2;113500
8;0;2;115300
8;0;2;121100
8;0;2;122900
8;0;2;124700
8;0;2;130500
8;0;2;132300
8;0;2;134100
8;0;2;135900
8;0;2;141700
8;0;2;143500
8;0;2;145300
8;0;2;151100
8;0;2;152900
8;0;2;154700
8;0;2;160500
8;0;2;162300
8;0;2;164100
8;0;2;165900
8;0;2;171700
8;0;2;173500
8;0;2;175300
8;0;2;181100
8;0;2;182900
8;0;2;184700
8;0;2;190500
8;0;2;192300
8;0;2;194100
8;0;2;195900
8;0;2;201700
8;0;2;203500
8;0;2;205300
8;0;2;211100
8;0;2;212900
8;0;2;214700
8;0;2;220500
8;0;2;222300
8;0;2;224100
8;19;0;71400
8;19;0;72800
8;19;0;74200
8;17;0;74800
8;19;0;75400
8;17;0;80000
8;19;0;80600
8;17;0;81200
8;19;0;81800
8;17;0;82400
8;19;0;83000
8;17;0;83600
8;19;0;84200
8;17;0;84800
8;19;0;85400
8;17;0;90000
8;19;0;90600
8;17;0;91200
8;19;0;91800
8;19;0;93000
8;19;0;94200
8;19;0;95400
8;19;0;100600
8;19;0;101800
8;19;0;103000
8;19;0;104200
8;19;0;105400
8;19;0;110600
8;19;0;111800
8;19;0;113000
8;19;0;114200
8;19;0;115400
8;19;0;120600
8;19;0;121800
8;19;0;123000
8;19;0;124200
8;19;0;125400
8;19;0;130600
8;19;0;131800
8;19;0;133000
8;19;0;134200
8;19;0;135400
8;19;0;140600
8;19;0;141800
8;19;0;143000
8;19;0;144200
8;19;0;145400
8;19;0;150600
8;19;0;151800
8;19;0;153000
8;19;0;154200
8;19;0;155400
8;19;0;160600
8;19;0;161800
8;19;0;163000
8;19;0;164200
8;19;0;165400
8;19;0;170600
8;19;0;171800
8;19;0;173000
8;19;0;174200
8;19;0;175400
8;17;0;180000
8;19;0;180600
8;17;0;181200
8;19;0;181800
8;17;0;182400
8;19;0;183000
8;17;0;183600
8;19;0;184200
8;17;0;184800
8;19;0;185400
8;17;0;190000
8;19;0;190600
8;17;0;191200
8;19;0;191800
8;17;0;192400
8;19;0;193000
8;17;0;193600
8;19;0;194200
8;19;0;195400
8;19;0;200600
8;19;0;201800
8;19;0;203000
8;19;0;204200
8;19;0;205400
8;19;0;210600
8;19;0;211800
8;19;0;213000
8;19;0;214200
8;19;0;215400
8;19;0;220600
8;19;0;221800
8;19;0;223000
8;19;0;224300
8;19;1;91400
8;19;1;92600
8;19;1;93800
8;19;1;95000
8;19;1;100200
8;19;1;101400
8;19;1;102600
8;19;1;103800
8;19;1;105000
8;19;1;110200
8;19;1;111400
8;19;1;112600
8;19;1;113800
8;19;1;115000
8;19;1;120200
8;19;1;121400
8;19;1;122600
8;19;1;123800
8;19;1;125000
8;19;1;130200
8;19;1;131400
8;19;1;132600
8;19;1;133800
8;19;1;135000
8;19;1;140200
8;19;1;141400
8;19;1;142600
8;19;1;143800
8;19;1;145000
8;19;1;150200
8;19;1;151400
8;19;1;152600
8;19;1;153800
8;19;1;155000
8;19;1;160200
8;19;1;161400
8;19;1;162600
8;19;1;163800
8;19;1;165000
8;19;1;170200
8;19;1;171400
8;19;1;172600
8;19;1;173800
8;19;1;175000
8;19;1;180200
8;19;1;181400
8;19;1;182600
8;19;1;183800
8;19;1;185000
8;19;1;190200
8;19;1;191400
8;19;1;192600
8;19;1;193800
8;19;1;195000
8;19;1;200200
8;19;1;201400
8;19;1;202600
8;19;1;203800
8;19;1;205000
8;19;1;210200
8;19;1;211400
8;19;1;212600
8;19;1;213800
8;19;1;215000
8;19;1;220200
8;19;1;221400
8;19;1;222600
8;19;1;223800
8;19;2;91400
8;19;2;93200
8;19;2;95000
8;19;2;100800
8;19;2;102600
8;19;2;104400
8;19;2;110200
8;19;2;112000
8;19;2;113800
8;19;2;115600
8;19;2;121400
8;19;2;123200
8;19;2;125000
8;19;2;130800
8;19;2;132600
8;19;2;134400
8;19;2;140200
8;19;2;142000
8;19;2;143800
8;19;2;145600
8;19;2;151400
8;19;2;153200
8;19;2;155000
8;19;2;160800
8;19;2;162600
8;19;2;164400
8;19;2;170200
8;19;2;172000
8;19;2;173800
8;19;2;175600
8;19;2;181400
8;19;2;183200
8;19;2;185000
8;19;2;190800
8;19;2;192600
8;19;2;194400
8;19;2;200200
8;19;2;202000
8;19;2;203800
8;19;2;205600
8;19;2;211400
8;19;2;213200
8;19;2;215000
8;19;2;220800
8;19;2;222600
7;0;0;70600
7;0;0;71800
7;0;0;73000
7;0;0;73600
7;0;0;74200
7;0;0;74800
7;0;0;75400
7;0;0;80000
7;0;0;80600
7;0;0;81200
7;0;0;81800
7;0;0;82400
7;0;0;83000
7;0;0;83600
7;0;0;84200
7;0;0;84800
7;0;0;85400
7;0;0;90000
7;0;0;90600
7;0;0;91200
7;0;0;91800
7;0;0;92400
7;0;0;93000
7;0;0;94000
7;0;0;95200
7;0;0;100400
7;0;0;101600
7;0;0;102800
7;0;0;104000
7;0;0;105200
7;0;0;110400
7;0;0;111600
7;0;0;112800
7;0;0;114000
7;0;0;115200
7;0;0;120400
7;0;0;121600
7;0;0;122800
7;0;0;124000
7;0;0;125200
7;0;0;130400
7;0;0;131600
7;0;0;132800
7;0;0;134000
7;0;0;135200
7;0;0;140400
7;0;0;141600
7;0;0;142800
7;0;0;144000
7;0;0;145200
7;0;0;150400
7;0;0;151600
7;0;0;152800
7;0;0;154000
7;0;0;155200
7;0;0;160400
7;0;0;161600
7;0;0;162800
7;0;0;164000
7;0;0;165200
7;0;0;170400
7;0;0;171600
7;0;0;173000
7;0;0;173600
7;0;0;174200
7;0;0;174800
7;0;0;175400
7;0;0;180000
7;0;0;180600
7;0;0;181200
7;0;0;181800
7;0;0;182400
7;0;0;183000
7;0;0;183600
7;0;0;184200
7;0;0;184800
7;0;0;185400
7;0;0;190000
7;0;0;190600
7;0;0;191200
7;0;0;191800
7;0;0;192800
7;0;0;194000
7;0;0;195200
7;0;0;200400
7;0;0;201600
7;0;0;202800
7;0;0;204000
7;0;0;205200
7;0;0;210400
7;0;0;211600
7;0;0;212800
7;0;0;214000
7;0;0;215200
7;0;0;220400
7;0;0;221600
7;0;0;223300
7;0;0;225100
7;0;1;83600
7;0;1;84800
7;0;1;90000
7;0;1;91200
7;0;1;92400
7;0;1;93600
7;0;1;94800
7;0;1;100000
7;0;1;101200
7;0;1;102400
7;0;1;103600
7;0;1;104800
7;0;1;110000
7;0;1;111200
7;0;1;112400
7;0;1;113600
7;0;1;114800
7;0;1;120000
7;0;1;121200
7;0;1;122400
7;0;1;123600
7;0;1;124800
7;0;1;130000
7;0;1;131200
7;0;1;132400
7;0;1;133600
7;0;1;134800
7;0;1;140000
7;0;1;141200
7;0;1;142400
7;0;1;143600
7;0;1;144800
7;0;1;150000
7;0;1;151200
7;0;1;152400
7;0;1;153600
7;0;1;154800
7;0;1;160000
7;0;1;161200
7;0;1;162400
7;0;1;163600
7;0;1;164800
7;0;1;170000
7;0;1;171200
7;0;1;172400
7;0;1;173600
7;0;1;174800
7;0;1;180000
7;0;1;181200
7;0;1;182400
7;0;1;183600
7;0;1;184800
7;0;1;190000
7;0;1;191200
7;0;1;192400
7;0;1;193600
7;0;1;194800
7;0;1;200000
7;0;1;201200
7;0;1;202400
7;0;1;203600
7;0;1;204800
7;0;1;210000
7;0;1;211200
7;0;1;212400
7;0;1;213600
7;0;1;214800
7;0;1;220000
7;0;1;221200
7;0;1;222400
7;0;1;224200
7;0;2;83600
7;0;2;85400
7;0;2;91200
7;0;2;93000
7;0;2;94800
7;0;2;100600
7;0;2;102400
7;0;2;104200
7;0;2;110000
7;0;2;111800
7;0;2;113600
7;0;2;115400
7;0;2;121200
7;0;2;123000
7;0;2;124800
7;0;2;130600
7;0;2;132400
7;0;2;134200
7;0;2;140000
7;0;2;141800
7;0;2;143600
7;0;2;145400
7;0;2;151200
7;0;2;153000
7;0;2;154800
7;0;2;160600
7;0;2;162400
7;0;2;164200
7;0;2;170000
7;0;2;171800
7;0;2;173600
7;0;2;175400
7;0;2;181200
7;0;2;183000
7;0;2;184800
7;0;2;190600
7;0;2;192400
7;0;2;194200
7;0;2;200000
7;0;2;201800
7;0;2;203600
7;0;2;205400
7;0;2;211200
7;0;2;213000
7;0;2;214800
7;0;2;220600
7;0;2;222400
7;0;2;224200
7;19;0;71300
7;19;0;72700
7;19;0;74100
7;17;0;74700
7;19;0;75300
7;17;0;75900
7;19;0;80500
7;17;0;81100
7;19;0;81700
7;17;0;82300
7;19;0;82900
7;17;0;83500
7;19;0;84100
7;17;0;84700
7;19;0;85300
7;17;0;85900
7;19;0;90500
7;17;0;91100
7;19;0;91700
7;19;0;92900
7;19;0;94100
7;19;0;95300
7;19;0;100500
7;19;0;101700
7;19;0;102900
7;19;0;104100
7;19;0;105300
7;19;0;110500
7;19;0;111700
7;19;0;112900
7;19;0;114100
7;19;0;115300
7;19;0;120500
7;19;0;121700
7;19;0;122900
7;19;0;124100
7;19;0;125300
7;19;0;130500
7;19;0;131700
7;19;0;132900
7;19;0;134100
7;19;0;135300
7;19;0;140500
7;19;0;141700
7;19;0;142900
7;19;0;144100
7;19;0;145300
7;19;0;150500
7;19;0;151700
7;19;0;152900
7;19;0;154100
7;19;0;155300
7;19;0;160500
7;19;0;161700
7;19;0;162900
7;19;0;164100
7;19;0;165300
7;19;0;170500
7;19;0;171700
7;19;0;172900
7;19;0;174100
7;19;0;175300
7;17;0;175900
7;19;0;180500
7;17;0;181100
7;19;0;181700
7;17;0;182300
7;19;0;182900
7;17;0;183500
7;19;0;184100
7;17;0;184700
7;19;0;185300
7;17;0;185900
7;19;0;190500
7;17;0;191100
7;19;0;191700
7;17;0;192300
7;19;0;192900
7;17;0;193500
7;19;0;194100
7;19;0;195300
7;19;0;200500
7;19;0;201700
7;19;0;202900
7;19;0;204100
7;19;0;205300
7;19;0;210500
7;19;0;211700
7;19;0;212900
7;19;0;214100
7;19;0;215300
7;19;0;220500
7;19;0;221700
7;19;0;222900
7;19;0;224200
7;19;1;91300
7;19;1;92500
7;19;1;93700
7;19;1;94900
7;19;1;100100
7;19;1;101300
7;19;1;102500
7;19;1;103700
7;19;1;104900
7;19;1;110100
7;19;1;111300
7;19;1;112500
7;19;1;113700
7;19;1;114900
7;19;1;120100
7;19;1;121300
7;19;1;122500
7;19;1;123700
7;19;1;124900
7;19;1;130100
7;19;1;131300
7;19;1;132500
7;19;1;133700
7;19;1;134900
7;19;1;140100
7;19;1;141300
7;19;1;142500
7;19;1;143700
7;19;1;144900
7;19;1;150100
7;19;1;151300
7;19;1;152500
7;19;1;153700
7;19;1;154900
7;19;1;160100
7;19;1;161300
7;19;1;162500
7;19;1;163700
7;19;1;164900
7;19;1;170100
7;19;1;171300
7;19;1;172500
7;19;1;173700
7;19;1;174900
7;19;1;180100
7;19;1;181300
7;19;1;182500
7;19;1;183700
7;19;1;184900
7;19;1;190100
7;19;1;191300
7;19;1;192500
7;19;1;193700
7;19;1;194900
7;19;1;200100
7;19;1;201300
7;19;1;202500
7;19;1;203700
7;19;1;204900
7;19;1;210100
7;19;1;211300
7;19;1;212500
7;19;1;213700
7;19;1;214900
7;19;1;220100
7;19;1;221300
7;19;1;222500
7;19;1;223700
7;19;2;91300
7;19;2;93100
7;19;2;94900
7;19;2;100700
7;19;2;102500
7;19;2;104300
7;19;2;110100
7;19;2;111900
7;19;2;113700
7;19;2;115500
7;19;2;121300
7;19;2;123100
7;19;2;124900
7;19;2;130700
7;19;2;132500
7;19;2;134300
7;19;2;140100
7;19;2;141900
7;19;2;143700
7;19;2;145500
7;19;2;151300
7;19;2;153100
7;19;2;154900
7;19;2;160700
7;19;2;162500
7;19;2;164300
7;19;2;170100
7;19;2;171900
7;19;2;173700
7;19;2;175500
7;19;2;181300
7;19;2;183100
7;19;2;184900
7;19;2;190700
7;19;2;192500
7;19;2;194300
7;19;2;200100
7;19;2;201900
7;19;2;203700
7;19;2;205500
7;19;2;211300
7;19;2;213100
7;19;2;214900
7;19;2;220700
7;19;2;222500
6;0;0;70800
6;0;0;72000
6;0;0;73200
6;0;0;73800
6;0;0;74400
6;0;0;75000
6;0;0;75600
6;0;0;80200
6;0;0;80800
6;0;0;81400
6;0;0;82000
6;0;0;82600
6;0;0;83200
6;0;0;83800
6;0;0;84400
6;0;0;85000
6;0;0;85600
6;0;0;90200
6;0;0;90800
6;0;0;91400
6;0;0;92000
6;0;0;92600
6;0;0;93200
6;0;0;94200
6;0;0;95400
6;0;0;100600
6;0;0;101800
6;0;0;103000
6;0;0;104200
6;0;0;105400
6;0;0;110600
6;0;0;111800
6;0;0;113000
6;0;0;114200
6;0;0;115400
6;0;0;120600
6;0;0;121800
6;0;0;123000
6;0;0;124200
6;0;0;125400
6;0;0;130600
6;0;0;131800
6;0;0;133000
6;0;0;134200
6;0;0;135400
6;0;0;140600
6;0;0;141800
6;0;0;143000
6;0;0;144200
6;0;0;145400
6;0;0;150600
6;0;0;151800
6;0;0;153000
6;0;0;154200
6;0;0;155400
6;0;0;160600
6;0;0;161800
6;0;0;163000
6;0;0;164200
6;0;0;165400
6;0;0;170600
6;0;0;171800
6;0;0;173200
6;0;0;173800
6;0;0;174400
6;0;0;175000
6;0;0;175600
6;0;0;180200
6;0;0;180800
6;0;0;181400
6;0;0;182000
6;0;0;182600
6;0;0;183200
6;0;0;183800
6;0;0;184400
6;0;0;185000
6;0;0;185600
6;0;0;190200
6;0;0;190800
6;0;0;191400
6;0;0;192000
6;0;0;193000
6;0;0;194200
6;0;0;195400
6;0;0;200600
6;0;0;201800
6;0;0;203000
6;0;0;204200
6;0;0;205400
6;0;0;210600
6;0;0;211800
6;0;0;213000
6;0;0;214200
6;0;0;215400
6;0;0;220600
6;0;0;221800
6;0;0;223500
6;0;0;225300
6;0;1;83800
6;0;1;85000
6;0;1;90200
6;0;1;91400
6;0;1;92600
6;0;1;93800
6;0;1;95000
6;0;1;100200
6;0;1;101400
6;0;1;102600
6;0;1;103800
6;0;1;105000
6;0;1;110200
6;0;1;111400
6;0;1;112600
6;0;1;113800
6;0;1;115000
6;0;1;120200
6;0;1;121400
6;0;1;122600
6;0;1;123800
6;0;1;125000
6;0;1;130200
6;0;1;131400
6;0;1;132600
6;0;1;133800
6;0;1;135000
6;0;1;140200
6;0;1;141400
6;0;1;142600
6;0;1;143800
6;0;1;145000
6;0;1;150200
6;0;1;151400
6;0;1;152600
6;0;1;153800
6;0;1;155000
6;0;1;160200
6;0;1;161400
6;0;1;162600
6;0;1;163800
6;0;1;165000
6;0;1;170200
6;0;1;171400
6;0;1;172600
6;0;1;173800
6;0;1;175000
6;0;1;180200
6;0;1;181400
6;0;1;182600
6;0;1;183800
6;0;1;185000
6;0;1;190200
6;0;1;191400
6;0;1;192600
6;0;1;193800
6;0;1;195000
6;0;1;200200
6;0;1;201400
6;0;1;202600
6;0;1;203800
6;0;1;205000
6;0;1;210200
6;0;1;211400
6;0;1;212600
6;0;1;213800
6;0;1;215000
6;0;1;220200
6;0;1;221400
6;0;1;222600
6;0;1;224400
6;0;2;83800
6;0;2;85600
6;0;2;91400
6;0;2;93200
6;0;2;95000
6;0;2;100800
6;0;2;102600
6;0;2;104400
6;0;2;110200
6;0;2;112000
6;0;2;113800
6;0;2;115600
6;0;2;121400
6;0;2;123200
6;0;2;125000
6;0;2;130800
6;0;2;132600
6;0;2;134400
6;0;2;140200
6;0;2;142000
6;0;2;143800
6;0;2;145600
6;0;2;151400
6;0;2;153200
6;0;2;155000
6;0;2;160800
6;0;2;162600
6;0;2;164400
6;0;2;170200
6;0;2;172000
6;0;2;173800
6;0;2;175600
6;0;2;181400
6;0;2;183200
6;0;2;185000
6;0;2;190800
6;0;2;192600
6;0;2;194400
6;0;2;200200
6;0;2;202000
6;0;2;203800
6;0;2;205600
6;0;2;211400
6;0;2;213200
6;0;2;215000
6;0;2;220800
6;0;2;222600
6;0;2;224400
6;19;0;71100
6;19;0;72500
6;19;0;73900
6;17;0;74500
6;19;0;75100
6;17;0;75700
6;19;0;80300
6;17;0;80900
6;19;0;81500
6;17;0;82100
6;19;0;82700
6;17;0;83300
6;19;0;83900
6;17;0;84500
6;19;0;85100
6;17;0;85700
6;19;0;90300
6;17;0;90900
6;19;0;91500
6;19;0;92700
6;19;0;93900
6;19;0;95100
6;19;0;100300
6;19;0;101500
6;19;0;102700
6;19;0;103900
6;19;0;105100
6;19;0;110300
6;19;0;111500
6;19;0;112700
6;19;0;113900
6;19;0;115100
6;19;0;120300
6;19;0;121500
6;19;0;122700
6;19;0;123900
6;19;0;125100
6;19;0;130300
6;19;0;131500
6;19;0;132700
6;19;0;133900
6;19;0;135100
6;19;0;140300
6;19;0;141500
6;19;0;142700
6;19;0;143900
6;19;0;145100
6;19;0;150300
6;19;0;151500
6;19;0;152700
6;19;0;153900
6;19;0;155100
6;19;0;160300
6;19;0;161500
6;19;0;162700
6;19;0;163900
6;19;0;165100
6;19;0;170300
6;19;0;171500
6;19;0;172700
6;19;0;173900
6;19;0;175100
6;17;0;175700
6;19;0;180300
6;17;0;180900
6;19;0;181500
6;17;0;182100
6;19;0;182700
6;17;0;183300
6;19;0;183900
6;17;0;184500
6;19;0;185100
6;17;0;185700
6;19;0;190300
6;17;0;190900
6;19;0;191500
6;17;0;192100
6;19;0;192700
6;17;0;193300
6;19;0;193900
6;19;0;195100
6;19;0;200300
6;19;0;201500
6;19;0;202700
6;19;0;203900
6;19;0;205100
6;19;0;210300
6;19;0;211500
6;19;0;212700
6;19;0;213900
6;19;0;215100
6;19;0;220300
6;19;0;221500
6;19;0;222700
6;19;0;224000
6;19;1;91100
6;19;1;92300
6;19;1;93500
6;19;1;94700
6;19;1;95900
6;19;1;101100
6;19;1;102300
6;19;1;103500
6;19;1;104700
6;19;1;105900
6;19;1;111100
6;19;1;112300
6;19;1;113500
6;19;1;114700
6;19;1;115900
6;19;1;121100
6;19;1;122300
6;19;1;123500
6;19;1;124700
6;19;1;125900
6;19;1;131100
6;19;1;132300
6;19;1;133500
6;19;1;134700
6;19;1;135900
6;19;1;141100
6;19;1;142300
6;19;1;143500
6;19;1;144700
6;19;1;145900
6;19;1;151100
6;19;1;152300
6;19;1;153500
6;19;1;154700
6;19;1;155900
6;19;1;161100
6;19;1;162300
6;19;1;163500
6;19;1;164700
6;19;1;165900
6;19;1;171100
6;19;1;172300
6;19;1;173500
6;19;1;174700
6;19;1;175900
6;19;1;181100
6;19;1;182300
6;19;1;183500
6;19;1;184700
6;19;1;185900
6;19;1;191100
6;19;1;192300
6;19;1;193500
6;19;1;194700
6;19;1;195900
6;19;1;201100
6;19;1;202300
6;19;1;203500
6;19;1;204700
6;19;1;205900
6;19;1;211100
6;19;1;212300
6;19;1;213500
6;19;1;214700
6;19;1;215900
6;19;1;221100
6;19;1;222300
6;19;1;223500
6;19;2;91100
6;19;2;92900
6;19;2;94700
6;19;2;100500
6;19;2;102300
6;19;2;104100
6;19;2;105900
6;19;2;111700
6;19;2;113500
6;19;2;115300
6;19;2;121100
6;19;2;122900
6;19;2;124700
6;19;2;130500
6;19;2;132300
6;19;2;134100
6;19;2;135900
6;19;2;141700
6;19;2;143500
6;19;2;145300
6;19;2;151100
6;19;2;152900
6;19;2;154700
6;19;2;160500
6;19;2;162300
6;19;2;164100
6;19;2;165900
6;19;2;171700
6;19;2;173500
6;19;2;175300
6;19;2;181100
6;19;2;182900
6;19;2;184700
6;19;2;190500
6;19;2;192300
6;19;2;194100
6;19;2;195900
6;19;2;201700
6;19;2;203500
6;19;2;205300
6;19;2;211100
6;19;2;212900
6;19;2;214700
6;19;2;220500
6;19;2;222300
5;0;0;70900
5;0;0;72100
5;0;0;73300
5;0;0;73900
5;0;0;74500
5;0;0;75100
5;0;0;75700
5;0;0;80300
5;0;0;80900
5;0;0;81500
5;0;0;82100
5;0;0;82700
5;0;0;83300
5;0;0;83900
5;0;0;84500
5;0;0;85100
5;0;0;85700
5;0;0;90300
5;0;0;90900
5;0;0;91500
5;0;0;92100
5;0;0;92700
5;0;0;93300
5;0;0;94300
5;0;0;95500
5;0;0;100700
5;0;0;101900
5;0;0;103100
5;0;0;104300
5;0;0;105500
5;0;0;110700
5;0;0;111900
5;0;0;113100
5;0;0;114300
5;0;0;115500
5;0;0;120700
5;0;0;121900
5;0;0;123100
5;0;0;124300
5;0;0;125500
5;0;0;130700
5;0;0;131900
5;0;0;133100
5;0;0;134300
5;0;0;135500
5;0;0;140700
5;0;0;141900
5;0;0;143100
5;0;0;144300
5;0;0;145500
5;0;0;150700
5;0;0;151900
5;0;0;153100
5;0;0;154300
5;0;0;155500
5;0;0;160700
5;0;0;161900
5;0;0;163100
5;0;0;164300
5;0;0;165500
5;0;0;170700
5;0;0;171900
5;0;0;173300
5;0;0;173900
5;0;0;174500
5;0;0;175100
5;0;0;175700
5;0;0;180300
5;0;0;180900
5;0;0;181500
5;0;0;182100
5;0;0;182700
5;0;0;183300
5;0;0;183900
5;0;0;184500
5;0;0;185100
5;0;0;185700
5;0;0;190300
5;0;0;190900
5;0;0;191500
5;0;0;192100
5;0;0;193100
5;0;0;194300
5;0;0;195500
5;0;0;200700
5;0;0;201900
5;0;0;203100
5;0;0;204300
5;0;0;205500
5;0;0;210700
5;0;0;211900
5;0;0;213100
5;0;0;214300
5;0;0;215500
5;0;0;220700
5;0;0;221900
5;0;0;223600
5;0;0;225400
5;0;1;83900
5;0;1;85100
5;0;1;90300
5;0;1;91500
5;0;1;92700
5;0;1;93900
5;0;1;95100
5;0;1;100300
5;0;1;101500
5;0;1;102700
5;0;1;103900
5;0;1;105100
5;0;1;110300
5;0;1;111500
5;0;1;112700
5;0;1;113900
5;0;1;115100
5;0;1;120300
5;0;1;121500
5;0;1;122700
5;0;1;123900
5;0;1;125100
5;0;1;130300
5;0;1;131500
5;0;1;132700
5;0;1;133900
5;0;1;135100
5;0;1;140300
5;0;1;141500
5;0;1;142700
5;0;1;143900
5;0;1;145100
5;0;1;150300
5;0;1;151500
5;0;1;152700
5;0;1;153900
5;0;1;155100
5;0;1;160300
5;0;1;161500
5;0;1;162700
5;0;1;163900
5;0;1;165100
5;0;1;170300
5;0;1;171500
5;0;1;172700
5;0;1;173900
5;0;1;175100
5;0;1;180300
5;0;1;181500
5;0;1;182700
5;0;1;183900
5;0;1;185100
5;0;1;190300
5;0;1;191500
5;0;1;192700
5;0;1;193900
5;0;1;195100
5;0;1;200300
5;0;1;201500
5;0;1;202700
5;0;1;203900
5;0;1;205100
5;0;1;210300
5;0;1;211500
5;0;1;212700
5;0;1;213900
5;0;1;215100
5;0;1;220300
5;0;1;221500
5;0;1;222700
5;0;1;224500
5;0;2;83900
5;0;2;85700
5;0;2;91500
5;0;2;93300
5;0;2;95100
5;0;2;100900
5;0;2;102700
5;0;2;104500
5;0;2;110300
5;0;2;112100
5;0;2;113900
5;0;2;115700
5;0;2;121500
5;0;2;123300
5;0;2;125100
5;0;2;130900
5;0;2;132700
5;0;2;134500
5;0;2;140300
5;0;2;142100
5;0;2;143900
5;0;2;145700
5;0;2;151500
5;0;2;153300
5;0;2;155100
5;0;2;160900
5;0;2;162700
5;0;2;164500
5;0;2;170300
5;0;2;172100
5;0;2;173900
5;0;2;175700
5;0;2;181500
5;0;2;183300
5;0;2;185100
5;0;2;190900
5;0;2;192700
5;0;2;194500
5;0;2;200300
5;0;2;202100
5;0;2;203900
5;0;2;205700
5;0;2;211500
5;0;2;213300
5;0;2;215100
5;0;2;220900
5;0;2;222700
5;0;2;224500
5;19;0;70900
5;19;0;72300
5;19;0;73700
5;17;0;74300
5;19;0;74900
5;17;0;75500
5;19;0;80100
5;17;0;80700
5;19;0;81300
5;17;0;81900
5;19;0;82500
5;17;0;83100
5;19;0;83700
5;17;0;84300
5;19;0;84900
5;17;0;85500
5;19;0;90100
5;17;0;90700
5;19;0;91300
5;19;0;92500
5;19;0;93700
5;19;0;94900
5;19;0;100100
5;19;0;101300
5;19;0;102500
5;19;0;103700
5;19;0;104900
5;19;0;110100
5;19;0;111300
5;19;0;112500
5;19;0;113700
5;19;0;114900
5;19;0;120100
5;19;0;121300
5;19;0;122500
5;19;0;123700
5;19;0;124900
5;19;0;130100
5;19;0;131300
5;19;0;132500
5;19;0;133700
5;19;0;134900
5;19;0;140100
5;19;0;141300
5;19;0;142500
5;19;0;143700
5;19;0;144900
5;19;0;150100
5;19;0;151300
5;19;0;152500
5;19;0;153700
5;19;0;154900
5;19;0;160100
5;19;0;161300
5;19;0;162500
5;19;0;163700
5;19;0;164900
5;19;0;170100
5;19;0;171300
5;19;0;172500
5;19;0;173700
5;19;0;174900
5;17;0;175500
5;19;0;180100
5;17;0;180700
5;19;0;181300
5;17;0;181900
5;19;0;182500
5;17;0;183100
5;19;0;183700
5;17;0;184300
5;19;0;184900
5;17;0;185500
5;19;0;190100
5;17;0;190700
5;19;0;191300
5;17;0;191900
5;19;0;192500
5;17;0;193100
5;19;0;193700
5;19;0;194900
5;19;0;200100
5;19;0;201300
5;19;0;202500
5;19;0;203700
5;19;0;204900
5;19;0;210100
5;19;0;211300
5;19;0;212500
5;19;0;213700
5;19;0;214900
5;19;0;220100
5;19;0;221300
5;19;0;222500
5;19;0;223800
5;19;1;90900
5;19;1;92100
5;19;1;93300
5;19;1;94500
5;19;1;95700
5;19;1;100900
5;19;1;102100
5;19;1;103300
5;19;1;104500
5;19;1;105700
5;19;1;110900
5;19;1;112100
5;19;1;113300
5;19;1;114500
5;19;1;115700
5;19;1;120900
5;19;1;122100
5;19;1;123300
5;19;1;124500
5;19;1;125700
5;19;1;130900
5;19;1;132100
5;19;1;133300
5;19;1;134500
5;19;1;135700
5;19;1;140900
5;19;1;142100
5;19;1;143300
5;19;1;144500
5;19;1;145700
5;19;1;150900
5;19;1;152100
5;19;1;153300
5;19;1;154500
5;19;1;155700
5;19;1;160900
5;19;1;162100
5;19;1;163300
5;19;1;164500
5;19;1;165700
5;19;1;170900
5;19;1;172100
5;19;1;173300
5;19;1;174500
5;19;1;175700
5;19;1;180900
5;19;1;182100
5;19;1;183300
5;19;1;184500
5;19;1;185700
5;19;1;190900
5;19;1;192100
5;19;1;193300
5;19;1;194500
5;19;1;195700
5;19;1;200900
5;19;1;202100
5;19;1;203300
5;19;1;204500
5;19;1;205700
5;19;1;210900
5;19;1;212100
5;19;1;213300
5;19;1;214500
5;19;1;215700
5;19;1;220900
5;19;1;222100
5;19;1;223300
5;19;2;90900
5;19;2;92700
5;19;2;94500
5;19;2;100300
5;19;2;102100
